depArr,distance,angle_error,distance_long,operation_mode,angle_sum,QDepDep,QDepArr,QArrDep,QArrArr,Ndep,Narr,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,TemperatureInCelsius,WindSpeedInMPS,isRain,isSnow,isDrizzle,isFog,isMist,isHaze,isHail,budget,aircraft_weight,AvgSpdLast5Dep,AvgSpdLast5Arr,AvgSpdLast5,AvgSpdLast10Dep,AvgSpdLast10Arr,AvgSpdLast10,TaxiTime
0,5172.916865,2,4401.169869,0,471.1,1,0,0,0,1,0,1,0,0,0,29.91,10000,19,4.1184,1,0,0,0,0,0,0,2,2,333.7197694,439.1586829,371.9857689,324.625304,434.948232,398.7346258,15.19365
0,5072.869744,0,4100.809733,1,745.35,1,1,0,0,1,0,1,0,0,0,30.03,5000,20,1.5444,0,0,0,0,0,0,0,2,2,331.0336962,401.9036911,388.5923886,339.0016876,433.9998786,406.084667,15.18333333
0,4890.533952,2,4278.122737,0,420.38,3,0,0,0,1,0,1,0,0,0,30.12,10000,19,3.0888,0,0,0,0,0,0,0,2,3,313.2543184,346.544442,342.3023086,293.5750727,381.71382,357.9653054,15.08333333
0,5142.597843,2,4402.942108,1,613.67,1,1,0,0,1,0,1,0,0,0,30.03,6000,20,1.5444,0,0,0,0,0,0,0,2,3,328.9390958,451.3954103,415.9094319,338.9141365,451.7985367,396.5383019,15.05
0,5146.335096,2,4547.49999,0,481.8,1,1,0,0,1,0,1,0,0,0,30.09,10000,19,3.6036,0,0,0,0,0,0,0,2,3,349.7706529,451.6033016,403.387429,354.3089916,471.4964131,477.852203,15.05
0,4459.611011,2,3953.255672,0,278.03,1,2,0,0,1,0,1,0,0,0,29.94,6000,19,3.6036,0,0,0,0,0,0,0,2,2,551.5954551,435.9729126,505.4060165,431.7497533,490.9067433,488.0269115,15.03333333
0,4424.680014,2,3467.418062,0,574.18,1,4,0,0,1,0,1,0,0,0,30.18,10000,17,1.5444,0,0,0,0,0,0,0,2,2,263.559987,480.7960559,458.0130692,253.206876,481.8282623,431.4100129,15.01666667
0,2701.242805,0,1833.940898,0,376.86,1,0,0,0,1,0,1,0,0,0,30.3,10000,18,5.148,0,0,0,0,0,0,0,2,3,344.393975,432.9639281,409.8216769,309.2866481,455.8515894,353.7527406,14.96666667
0,5343.561777,2,4625.597766,1,1047.46,0,2,0,0,0,1,0,1,0,0,30.06,9000,17,4.6332,1,0,0,0,0,0,0,2,2,301.5960153,476.666292,426.9302847,362.5539975,450.1312892,389.1311537,14.93333333
0,4046.172735,2,2213.364529,1,807.84,0,1,0,0,0,1,0,1,0,0,30.21,9000,10,5.148,0,0,0,0,0,0,0,2,3,300.9378153,360.4242238,360.4242238,313.4484246,381.812866,381.812866,14.88333333
0,5397.385089,2,4632.640152,0,531.18,1,0,0,0,1,0,1,0,0,0,29.97,10000,21,5.6628,0,0,0,0,0,0,0,2,2,288.7432992,396.6065214,345.0574743,242.7871015,406.3351284,352.3475724,14.83333333
0,3149.891195,2,2124.478679,0,375.74,1,3,0,0,1,0,1,0,0,0,30.18,10000,18,1.0296,0,0,0,0,0,0,0,2,3,266.2816309,503.9814242,468.7283877,297.5179756,482.4003826,412.306332,14.81666667
0,4469.189371,2,3596.301741,1,477.69,0,3,0,0,0,1,0,1,0,0,30.03,6000,20,1.0296,0,0,0,0,0,0,0,2,3,330.7355296,423.3586651,407.4608323,329.8373127,419.3837141,405.7258283,14.75
0,4256.771065,2,3726.904942,0,336.64,1,0,0,0,1,0,1,0,0,0,30.12,6000,20,1.5444,0,0,0,0,0,0,0,2,3,364.9435826,477.5172973,364.9435826,369.7121083,436.4421028,399.779436,14.75
0,3781.55564,2,2839.653716,0,376.16,0,2,0,0,0,1,0,1,0,0,30.15,10000,13,7.722,0,0,0,0,0,0,0,2,3,313.2069978,422.8212202,422.8212202,285.958925,449.645689,449.645689,14.73333333
0,3949.191724,6,2839.653716,0,566.66,1,3,0,0,0,1,0,1,0,0,30.15,10000,18,3.6036,0,0,0,0,0,0,0,2,3,360.9706178,517.1517142,386.902306,319.9528784,442.2471586,443.8374935,14.68333333
0,4528.41522,2,3582.437805,0,380.47,1,1,0,0,1,0,1,0,0,0,30.27,9000,15,6.6924,0,0,0,0,0,0,0,2,3,291.3245979,467.2426832,323.7101811,283.0721389,443.6930762,379.2836405,14.66666667
0,3675.05886,0,2839.653716,0,532.99,0,3,0,0,0,1,0,1,0,0,30.12,10000,19,2.574,0,0,0,0,0,0,0,2,3,250.9129526,435.0238405,435.0238405,215.4102793,436.4503688,436.4503688,14.66666667
0,4478.531602,0,3157.927581,0,617.55,1,1,0,0,1,0,1,0,0,0,30.18,10000,17,2.574,0,0,0,0,0,0,0,2,3,201.6477788,450.1626058,432.3469949,272.1281142,447.622548,388.7148484,14.65
0,4783.072868,2,3953.255672,0,380.83,2,2,0,0,1,0,1,0,0,0,30.09,8000,18,7.722,1,0,0,0,0,0,0,2,3,303.9169569,540.1444053,446.6990848,274.8871215,501.7818958,354.3189295,14.61666667
0,3686.947581,2,2213.364529,1,807.33,0,4,0,0,0,1,0,1,0,0,30.24,8000,11,4.1184,0,0,0,0,0,0,0,2,3,295.5441949,455.2610878,455.2610878,298.2410051,480.086774,443.8169779,14.56666667
1,4386.758418,0,2497.954378,1,829.97,0,0,1,0,1,0,0,0,1,0,30.18,10000,11,5.148,0,0,0,0,0,0,0,2,3,321.3150888,460.3053867,401.0747838,336.360798,426.132576,391.104863,14.48333333
0,5519.111514,2,4653.199707,0,584.06,1,1,0,0,1,0,1,0,0,0,29.97,10000,17,8.7516,0,0,0,0,0,0,0,2,3,349.5584838,399.2447987,367.7758424,319.7774442,413.7073143,369.5300738,14.45
0,5847.965615,2,4628.864098,0,766.06,1,1,0,0,1,0,1,0,0,0,30.18,10000,19,7.2072,0,0,0,0,0,0,0,2,3,374.3470722,463.921115,446.5816764,333.1891403,460.4544891,401.3790746,14.38333333
0,2897.585585,2,2124.478679,0,376.08,0,4,0,0,0,1,0,1,0,0,30.15,10000,18,1.0296,0,0,0,0,0,0,0,2,3,304.4346384,461.3234705,461.3234705,308.7510319,425.1763011,409.9643832,14.38333333
0,5550.091139,2,4832.271768,0,571.89,1,1,0,0,1,0,1,0,0,0,30.21,10000,17,7.722,0,0,0,0,0,0,0,2,3,273.4486611,407.341224,375.6809969,253.382775,434.5729741,341.226026,14.35
0,5678.655951,2,4915.753374,0,718.99,2,3,0,0,1,0,1,0,0,0,30.33,10000,15,5.148,0,0,0,0,0,0,0,2,3,366.4853152,412.4827999,374.8844581,358.2946442,443.9946253,370.7045472,14.33333333
0,4799.502363,2,2655.53379,1,788.87,1,0,0,0,1,0,1,0,0,0,30.18,9000,10,4.6332,0,0,0,0,0,0,0,2,3,365.6554579,396.646297,382.2009673,336.9771954,424.566363,420.8821992,14.25
1,4962.506036,0,4315.007397,1,745.67,0,0,0,5,0,1,0,0,0,1,30.12,10000,20,4.1184,0,0,0,0,0,0,0,2,3,221.8755806,394.053568,394.053568,222.3112886,408.9159122,408.9159122,14.15231667
0,3305.991046,2,2847.178728,1,332.35,1,1,0,0,1,0,1,0,0,0,30.21,8000,11,5.6628,0,0,0,0,0,0,0,2,2,247.3460074,489.017152,471.1283589,306.7965562,437.935433,413.7926988,14.09488333
0,2905.286706,2,2151.588674,1,609.53,0,2,0,0,0,1,0,1,0,0,30,10000,21,8.7516,0,0,0,0,0,0,0,2,2,245.7247322,497.9296126,463.9412408,260.7607641,451.2741906,441.7977908,14
0,4547.414578,2,3205.182199,1,721.52,1,3,0,0,1,0,1,0,0,0,30.12,10000,18,2.0592,0,0,0,0,0,0,0,2,3,367.5245363,437.7378791,377.2453005,387.9187501,428.1735028,395.0821548,13.98333333
0,3675.05886,0,2839.653716,0,532.99,1,1,0,0,1,0,1,0,0,0,30.3,10000,17,7.2072,0,0,0,0,0,0,0,2,3,280.5232532,409.1724809,327.6610768,288.9802374,421.2019534,364.5176004,13.93333333
0,3515.394668,2,2907.17225,0,377.68,0,2,0,0,0,1,0,1,0,0,30.03,8000,21,3.6036,0,0,0,0,0,0,0,2,3,441.7690853,429.1544079,480.1981075,356.1788658,423.4198287,435.4617466,13.91666667
0,5503.597558,2,4759.165138,0,466.3,0,2,0,0,0,1,0,1,0,0,30.15,10000,21,2.574,0,0,0,0,0,0,0,2,3,320.3336914,384.3991541,321.6297924,328.8676085,440.0629329,333.0451763,13.91666667
1,4136.327822,0,2038.846254,1,1219.82,0,0,0,6,0,1,0,0,0,1,30.03,6000,20,1.0296,0,0,0,0,0,0,0,2,3,345.3365381,416.9000198,393.3622115,338.1851171,475.3693988,452.2630889,13.87933333
0,5503.597558,2,4759.165138,0,466.3,2,1,0,0,1,0,1,0,0,0,30.3,9000,15,3.6036,0,0,0,0,0,0,0,2,3,300.6260378,423.1555762,380.5945596,295.7803986,413.8535401,361.890807,13.83333333
0,5581.481998,2,4719.14458,0,607.13,1,3,0,0,1,0,1,0,0,0,30.33,9000,12,3.6036,0,0,0,0,0,0,0,2,3,220.4401873,465.7283005,439.1006506,240.0444313,440.8386693,398.1932291,13.83333333
0,3781.55564,2,2839.653716,0,376.16,0,3,0,0,0,1,0,1,0,0,30.27,10000,17,2.0592,0,0,0,0,0,0,0,2,3,172.1239656,454.7225114,454.7225114,186.2751485,438.9548951,421.3837765,13.81666667
0,2970.531873,2,1833.940898,0,376.44,1,3,0,0,0,1,0,1,0,0,30,10000,18,4.6332,0,0,0,0,0,0,0,2,3,252.4953323,460.6205742,454.726744,308.2717314,466.1661204,426.5075697,13.8053
0,4511.40642,2,3596.301741,1,495.38,1,2,0,0,1,0,1,0,0,0,30,10000,17,2.574,0,0,0,0,0,0,0,2,2,191.2734006,527.0722251,384.8591753,311.9683166,492.1826969,413.2956967,13.76666667
0,4386.678049,0,3181.585221,0,681.24,1,3,0,0,1,0,1,0,0,0,29.94,4100,19,1.5444,0,0,0,0,1,0,0,2,3,275.2254625,670.5582271,614.1625047,309.4641317,563.7374678,541.0744671,13.72483333
0,2970.531873,2,1833.940898,0,376.44,2,0,0,0,1,0,1,0,0,0,30.18,10000,12,6.1776,0,0,0,0,0,0,0,2,3,191.9754939,445.8441204,315.4023527,256.6343184,460.4359471,381.7693047,13.7
0,5249.794943,2,4546.494068,1,513.11,1,0,0,0,1,0,1,0,0,0,30,9000,17,5.6628,0,0,0,0,0,0,0,2,3,375.6709988,473.712039,439.3483939,352.9353445,473.2890237,424.1086323,13.68333333
1,4800.593351,0,3319.685615,1,977.83,0,0,0,1,0,1,0,0,0,1,30.12,10000,21,4.1184,0,0,0,0,0,0,0,2,3,221.8755806,403.6181037,403.6181037,222.3112886,398.5591329,398.5591329,13.64483333
0,3786.248438,2,2839.653716,0,377.77,0,2,0,0,1,0,1,0,0,0,30.12,6000,20,1.5444,0,0,0,0,0,0,0,2,3,274.5772166,368.1561211,291.4774729,342.6208468,406.8811261,321.2160807,13.63333333
0,2876.928928,2,2124.478679,0,511.97,1,2,0,0,1,0,1,0,0,0,30.33,10000,17,6.6924,0,0,0,0,0,0,0,2,3,234.537351,471.5078152,429.6509163,269.1190302,465.6513427,459.1712349,13.63333333
0,4728.923482,2,3569.4198,0,438.72,1,0,0,0,1,0,1,0,0,0,30.21,10000,19,5.148,0,0,0,0,0,0,0,2,3,369.8740969,536.5584447,465.0252007,338.5417031,575.3629374,409.9607836,13.58333333
0,3645.377604,0,2443.446187,0,478.27,1,4,0,0,1,0,1,0,0,0,29.97,10000,19,2.574,0,0,0,0,0,0,0,2,2,221.4197051,443.3703344,390.5495422,229.8754061,482.485607,417.8418601,13.45
0,4432.595495,2,3953.255672,0,278.01,0,3,0,0,0,1,0,1,0,0,30.21,10000,18,4.6332,0,0,0,0,0,0,0,2,3,326.3483208,513.8226007,506.5558198,327.858797,522.1962313,418.9991223,13.36666667
0,2754.834779,2,2347.64691,0,309.51,3,1,0,0,1,0,1,0,0,0,30.12,8000,18,7.722,0,0,0,0,0,0,0,2,3,294.3947841,444.4254926,382.0574285,304.0937945,433.0056092,369.4101383,13.36666667
1,4838.101807,0,3372.341072,1,819.66,0,0,1,0,1,0,0,0,1,0,30.33,8000,13,3.6036,0,0,0,0,0,0,0,2,3,268.9066244,501.2986551,402.9082974,238.599822,485.367126,421.1172923,13.31265
0,4688.346457,2,3826.730686,0,454.36,0,4,0,0,1,0,1,0,0,0,29.97,10000,18,7.722,0,0,0,0,0,0,0,2,2,282.8595633,382.1619425,344.5960845,315.7462691,408.0706207,319.6069691,13.3
0,4050.953702,2,3411.302574,0,511.37,1,1,0,0,1,0,1,0,0,0,30.3,10000,17,7.2072,0,0,0,0,0,0,0,2,3,306.0822544,407.3194241,362.9072904,298.3959742,432.5972305,377.1842315,13.28333333
0,3290.474977,0,2606.008618,0,379.59,0,1,0,0,0,1,0,1,0,0,29.94,10000,18,2.0592,0,0,0,0,0,0,0,2,3,234.9773039,426.5308638,426.5308638,272.1101805,462.6817091,436.0078187,13.26666667
0,3291.592165,2,2124.478679,0,373.73,1,3,0,0,1,0,1,0,0,0,29.97,9000,20,7.2072,0,0,0,0,0,0,0,2,3,336.246904,469.8325666,392.6555888,287.8091353,461.6002568,402.7290635,13.13333333
0,3743.425484,2,2313.510383,0,692.41,0,2,0,0,0,1,0,1,0,0,30.12,5000,19,3.0888,0,0,0,0,0,0,0,2,3,271.7256175,457.9540334,457.9540334,244.3721649,423.4548324,423.4548324,13.08333333
0,3049.013197,2,2124.478679,0,375.17,1,2,0,0,1,0,1,0,0,0,30.3,10000,16,3.6036,0,0,0,0,0,0,0,2,3,247.8132775,494.6917978,478.0417689,222.5972196,502.4791721,464.0132304,13.03333333
0,4459.611011,2,3953.255672,0,278.03,1,0,0,0,1,0,1,0,0,0,30,10000,20,7.722,0,0,0,0,0,0,0,2,3,386.2083495,425.1133372,384.2497206,323.1960538,427.2077342,365.6309569,13.01666667
0,3141.588938,2,2470.911258,0,376.48,0,1,0,0,0,1,0,1,0,0,30.12,8000,18,8.2368,0,0,0,0,0,0,0,2,3,310.0603988,467.8622798,467.8622798,313.5196866,434.9908855,400.7677648,13
0,4582.071047,2,2655.53379,1,724.73,1,1,0,0,0,1,0,1,0,0,30.09,8000,17,4.6332,1,0,0,0,0,0,0,2,3,279.6227061,440.265498,408.5788901,356.2321957,460.329955,431.3835164,12.96666667
0,5177.042971,0,4490.250392,0,552.17,1,1,0,0,1,0,1,0,0,0,30.12,10000,18,1.5444,0,0,0,0,0,0,0,2,2,340.5743202,467.5485108,388.7530708,330.8337528,496.7554295,397.3645818,12.95736667
0,4335.814728,0,3308.110207,0,609.61,3,2,0,0,1,0,1,0,0,0,29.97,9000,19,8.2368,0,0,0,0,0,0,0,2,2,270.8288158,453.3679471,358.1830882,295.1197823,453.3945635,342.2795242,12.93333333
0,5270.221197,0,4736.851257,0,464.12,1,1,0,0,1,0,1,0,0,0,30,10000,18,10.296,0,0,0,0,0,0,0,2,2,269.2986001,546.6138052,318.3587253,209.2108255,495.2573188,328.3712384,12.91666667
0,4341.235577,0,3240.208037,0,757.92,0,2,0,0,0,1,0,1,0,0,30.33,9000,12,3.6036,0,0,0,0,0,0,0,2,2,197.1242186,484.0424097,422.1794121,213.0860481,447.1980283,404.0623391,12.9
0,4620.644846,0,3073.998406,0,1184.36,0,4,0,0,0,1,0,1,0,0,29.91,5000,19,2.574,0,0,0,0,0,0,0,2,3,249.8357168,411.7537317,389.706412,306.6733826,426.7582656,366.4423717,12.89691667
0,4468.597456,4,3985.874457,0,294.02,1,2,0,0,1,0,1,0,0,0,30.06,10000,18,5.6628,0,0,0,0,0,0,0,2,3,361.7973568,546.5604358,361.7973568,341.3213587,520.3575147,341.3213587,12.85971667
0,4265.813177,2,3331.204132,0,890.76,1,6,0,0,0,1,0,1,0,0,30.33,10000,17,7.2072,0,0,0,0,0,0,0,2,3,360.5391749,406.93912,406.93912,318.3765696,413.9476429,423.7327379,12.83333333
0,4335.814728,0,3308.110207,0,609.61,1,0,0,0,1,0,1,0,0,0,29.97,10000,22,5.148,0,0,0,0,0,0,0,2,3,278.391912,428.9531103,393.8099595,275.2707886,404.2460991,338.3321423,12.8
0,4364.8846,2,3826.730686,0,351.56,1,1,0,0,1,0,1,0,0,0,29.97,10000,19,7.722,0,0,0,0,0,0,0,2,2,315.7636353,438.8379388,333.6860069,299.4020403,464.9932665,355.2066642,12.76778333
0,4469.532299,2,2691.476188,1,721.35,0,2,0,0,0,1,0,1,0,0,30.09,10000,17,3.6036,0,0,0,0,0,0,0,2,3,374.6175465,393.3610742,380.287995,386.9191171,425.2389261,414.341455,12.76666667
0,2898.002074,2,2124.478679,0,376.39,1,0,0,0,1,0,1,0,0,0,30.18,10000,18,1.0296,0,0,0,0,0,0,0,2,3,277.4230245,503.9814242,471.3113733,294.8744071,482.4003826,445.4271016,12.71666667
1,4863.660489,0,4206.993845,1,840.69,0,0,1,1,1,0,0,0,1,0,30.15,10000,19,4.6332,0,0,0,0,0,0,0,2,3,281.8442732,430.5926916,444.0919218,228.8150194,448.4873926,356.2184824,12.7
0,2905.760819,0,2124.478679,0,533.06,1,0,0,0,1,0,1,0,0,0,30.27,10000,16,3.0888,0,0,0,0,0,0,0,2,3,223.5448558,458.2214595,370.9439232,199.6868702,467.9555807,419.1990973,12.65
0,3459.951033,2,2761.638447,0,375.34,0,0,0,0,1,0,1,0,0,0,29.94,10000,20,5.148,0,0,0,0,0,0,0,2,3,275.3939205,401.2027551,328.9452845,299.2080662,411.6977215,314.3790641,12.63333333
1,3719.607246,0,1973.738126,1,756.4,0,0,0,1,0,1,0,0,0,1,30.12,9000,18,4.1184,0,0,0,0,0,0,0,2,3,326.1951342,409.3473343,409.3473343,367.3690759,429.7269315,404.8422919,12.61061667
1,4063.760617,0,3329.574216,2,769.17,0,0,0,2,1,0,0,0,1,0,30.24,10000,16,6.1776,0,0,0,0,0,0,0,2,3,270.5229189,440.6730017,398.1720941,273.5284541,429.6651128,395.9981178,12.52213333
0,3638.981977,2,2839.653716,0,377.65,1,4,0,0,1,0,1,0,0,0,30.3,9000,15,3.6036,0,0,0,0,0,0,0,2,3,285.3894555,414.939632,404.3941418,263.7496469,416.1229172,385.2945631,12.5
0,5089.726827,2,4515.97144,0,569.66,0,3,0,0,0,1,0,1,0,0,30.18,10000,17,7.722,0,0,0,0,0,0,0,2,3,343.1225581,500.149073,429.700576,356.1219207,475.3213445,421.6358155,12.5
0,5081.071444,2,4339.144727,0,702.61,2,1,0,0,1,0,1,0,0,0,30.09,9000,19,5.6628,1,0,0,0,0,0,0,2,2,335.8142746,457.5725259,350.3170394,330.7145807,420.6678174,358.3440086,12.47726667
0,4383.858836,2,3446.783614,1,534.34,1,2,0,0,1,0,1,0,0,0,30.21,8000,11,5.6628,0,0,0,0,0,0,0,2,2,265.5847683,489.017152,457.9729877,291.3017355,437.935433,403.0079483,12.42933333
0,5570.12279,0,5058.551572,0,643.38,3,4,0,0,1,0,1,0,0,0,29.94,10000,20,2.0592,0,0,0,0,0,0,0,2,3,300.5938485,450.3701134,356.3634931,290.0346437,472.3230326,342.8780655,12.41666667
1,3829.1963,0,2762.441252,2,633.9,0,0,0,3,0,1,0,0,0,1,29.94,4900,19,1.5444,0,0,0,0,1,0,0,2,3,268.267183,413.2327719,413.2327719,323.2634631,401.8847739,401.8847739,12.4
0,2646.5917,2,1833.940898,0,376.16,0,1,0,0,0,1,0,1,0,0,29.97,10000,19,2.574,0,0,0,0,0,0,0,2,3,228.3336465,443.3703344,456.0951585,231.6554752,482.485607,408.7010035,12.39876667
0,3148.774007,2,2536.356798,0,377.17,1,0,0,0,1,0,1,0,0,0,30,10000,19,7.2072,0,0,0,0,0,0,0,2,3,345.0575491,467.127104,468.6196716,333.8446819,443.4656475,408.6568118,12.36666667
0,532.3840116,0,0,3,110.75,1,1,0,0,1,0,1,0,0,0,29.94,10000,18,2.0592,0,0,0,0,0,0,0,2,3,238.3311071,426.5308638,379.6847966,268.6016668,462.6817091,441.8392441,12.36666667
0,2982.933916,0,2124.478679,0,512.82,1,1,0,0,1,0,1,0,0,0,30.15,10000,18,1.0296,0,0,0,0,0,0,0,2,3,265.040986,458.5018189,365.5178832,276.9261322,461.3726516,394.3788454,12.35
0,4639.796198,2,3331.204132,0,711.18,1,0,0,0,1,0,1,0,0,0,30.3,10000,15,5.148,0,0,0,0,0,0,0,2,2,295.2467935,495.1126793,384.9476024,273.5751939,445.4776616,307.4828308,12.3
0,3291.592165,2,2124.478679,0,373.73,1,0,0,0,1,0,1,0,0,0,30.18,10000,18,4.6332,0,0,0,0,0,0,0,2,3,388.8591994,422.8926097,395.6535163,330.7828138,431.2660153,405.8759045,12.26666667
0,3719.201494,2,2839.653716,0,378.49,1,0,0,0,1,0,1,0,0,0,30.12,6000,20,1.5444,0,0,0,0,0,0,0,2,3,331.54754,491.9603397,374.8135923,324.4184369,484.4634472,411.7539399,12.25
0,3996.074229,0,2303.348411,1,881.73,0,3,0,0,1,0,1,0,0,0,30.3,7000,15,5.148,0,0,0,0,0,0,0,2,3,235.8685383,533.0121668,491.0316115,256.5954735,462.2904359,446.2232228,12.23333333
0,2702.389179,0,1833.940898,0,312.11,0,3,0,0,0,1,0,1,0,0,30.09,10000,17,2.574,0,0,0,0,0,0,0,2,3,320.5189387,588.8843772,588.8843772,324.5362411,479.9798855,452.8870153,12.23333333
1,3759.649154,0,2111.061297,1,631.68,0,0,1,0,1,0,0,0,1,0,30,10000,18,4.6332,0,0,0,0,0,0,0,2,3,252.4953323,492.5571314,428.4259777,308.2717314,448.5234268,406.559386,12.21666667
0,3295.744212,2,2631.301856,0,376.81,2,1,0,0,1,0,1,0,0,0,29.97,10000,17,4.6332,0,0,0,0,0,0,0,2,3,281.035072,454.5576829,397.2093323,288.0429142,440.3976659,414.3539209,12.13333333
0,5496.514194,0,4802.650825,0,610.86,1,1,0,0,1,0,1,0,0,0,30.09,10000,18,4.1184,0,0,0,0,0,0,0,2,3,396.5696943,468.6721917,472.7302127,353.1627033,510.4835537,431.4966198,12.08333333
0,4591.679489,2,3448.998083,0,616.36,2,2,0,0,1,0,1,0,0,0,30.12,10000,17,6.6924,0,0,0,0,0,0,0,2,2,315.8653591,455.5088193,484.1567398,285.4855383,482.3670143,461.7258671,12.01666667
0,2606.467816,2,1503.994564,0,456.96,1,2,0,0,1,0,1,0,0,0,30.15,10000,19,3.0888,0,0,0,0,0,0,0,2,3,201.1630055,470.4754004,276.4767739,187.2083463,430.9401101,293.1584196,11.99793333
0,3520.105117,2,2761.638447,0,457.21,0,1,0,0,1,0,1,0,0,0,30.33,10000,15,4.1184,0,0,0,0,0,0,0,2,3,244.8683627,478.440842,361.2479207,253.0348266,432.2612755,348.5223231,11.9
0,3442.835875,2,2791.572907,0,512.99,1,0,0,0,1,0,1,0,0,0,30.3,10000,17,3.6036,0,0,0,0,0,0,0,2,3,280.5612271,407.9702311,383.7739297,264.5580831,391.4736109,395.5901309,11.9
0,3437.606968,0,2710.950257,0,376.41,0,1,0,0,0,1,0,1,0,0,29.97,9000,20,5.148,0,0,0,0,0,0,0,2,3,262.2888469,519.7514431,519.7514431,236.4680092,468.8843536,427.4126442,11.88333333
0,3719.201494,2,2839.653716,0,378.49,2,3,0,0,1,0,1,0,0,0,30.33,10000,15,3.6036,0,0,0,0,0,0,0,2,3,242.0299151,446.2422725,302.0220228,272.9491211,474.6896908,307.7466251,11.86666667
0,4151.855408,2,3136.585927,0,279.55,1,1,0,0,1,0,1,0,0,0,30.12,10000,18,2.0592,0,0,0,0,0,0,0,2,2,338.498639,435.0328449,397.2089659,340.0566476,514.033711,380.6572676,11.78333333
0,3142.706126,2,2124.478679,0,375.05,1,1,0,0,1,0,1,0,0,0,30.24,10000,19,5.6628,0,0,0,0,0,0,0,2,3,377.9579948,361.4912919,369.2998911,292.607261,406.4928641,369.7246434,11.78333333
0,5592.747297,2,4810.140674,0,724.89,1,2,0,0,1,0,1,0,0,0,29.97,9000,20,4.1184,0,0,0,0,0,0,0,2,3,253.3762773,406.8503926,368.9156763,257.4817685,444.9552645,370.6761503,11.76666667
0,5490.632555,2,4759.165138,0,467.38,1,2,0,0,1,0,1,0,0,0,30,10000,18,10.296,0,0,0,0,0,0,0,2,3,306.8644196,601.645064,408.1901651,234.9608316,528.141874,378.306825,11.71666667
0,721.06115,0,551.1153794,2,201.99,1,0,0,0,1,0,1,0,0,0,30.18,10000,12,6.1776,0,0,0,0,0,0,0,2,3,300.7888607,445.8441204,405.9736659,271.3975417,460.4359471,414.5067825,11.71666667
0,4777.025882,2,4252.361474,0,380.88,1,2,0,0,1,0,1,0,0,0,30.12,10000,18,2.0592,0,0,0,0,0,0,0,2,3,316.5003318,460.8504553,354.0457496,329.6006753,518.9666986,352.5310185,11.68333333
0,3934.712383,2,2778.146033,1,640.99,0,2,0,0,0,1,0,1,0,0,30.15,10000,16,4.6332,0,0,0,0,0,0,0,2,2,381.2246308,503.8526298,503.8526298,395.245847,475.8727746,427.2972444,11.65208333
0,4840.073194,2,3731.776029,0,1007.47,0,5,0,0,1,0,1,0,0,0,29.94,2900,19,2.0592,0,0,0,0,1,0,0,2,2,284.274583,514.994359,460.2881957,279.7500228,551.9477362,418.0552247,11.63596667
0,4531.192326,2,2655.53379,1,724.68,0,1,0,0,0,1,0,1,0,0,30.18,9000,10,5.148,0,0,0,0,0,0,0,2,3,302.7758492,441.5709081,446.0554318,338.6777913,409.9720446,388.9044947,11.63333333
1,3613.299437,0,1973.738126,1,822.97,0,0,1,1,1,0,0,0,1,0,30.18,10000,18,6.6924,0,0,0,0,0,0,0,2,3,331.397189,489.6372353,425.3896819,298.8559672,501.6852352,495.3288237,11.6
1,3801.114329,0,1965.739624,1,977.69,0,0,0,2,0,1,0,0,0,1,30.15,10000,17,1.5444,0,0,0,0,0,0,0,2,3,277.7480893,510.3631674,510.3631674,280.9620472,507.35834,419.9783354,11.58026667
0,5552.888097,0,4983.033127,0,613.51,1,2,0,0,1,0,1,0,0,0,30.24,10000,18,5.6628,0,0,0,0,0,0,0,2,3,269.0393314,537.4472845,439.4959657,312.2676107,447.3091754,410.5375874,11.56666667
0,4055.269127,2,3411.302574,0,522.11,1,2,0,0,1,0,1,0,0,0,30.03,8000,20,3.6036,0,0,0,0,0,0,0,2,3,423.5632897,441.0744473,387.8109323,416.561344,437.0524076,432.3188685,11.53333333
0,3214.44931,2,2124.478679,0,375.2,1,2,0,0,1,0,1,0,0,0,30.33,10000,17,7.2072,0,0,0,0,0,0,0,2,3,276.2139643,504.7461284,468.5145087,254.4619213,502.2865174,440.7265351,11.5
0,4458.678975,2,3534.540562,0,648.29,2,0,0,0,1,0,1,0,0,0,29.94,5000,19,4.6332,0,0,0,0,0,0,0,2,3,316.4609886,522.3043118,392.2631772,289.192049,484.4544496,419.3826502,11.48333333
1,4158.654247,0,1798.171089,2,960,0,0,0,2,1,0,0,0,1,0,30.21,10000,16,6.6924,0,0,0,0,0,0,0,2,3,285.4876736,447.0973393,332.4314355,271.7933826,460.4320455,346.1324546,11.43333333
0,1060.63971,0,0,3,685.59,0,3,0,0,0,1,0,1,0,0,30,10000,18,4.6332,0,0,0,0,0,0,0,2,3,345.138845,404.4897221,404.4897221,317.1278147,441.2889828,441.2889828,11.42783333
1,3713.35547,0,1973.738126,1,821.69,0,0,1,2,1,0,0,0,1,0,30.27,10000,14,3.6036,0,0,0,0,0,0,0,2,3,265.6945407,436.5814853,479.3570173,260.9038433,422.1187455,393.0920721,11.41666667
0,3817.254325,2,3136.585927,0,241.64,1,0,0,0,1,0,1,0,0,0,29.94,6000,19,3.6036,0,0,0,0,0,0,0,2,3,378.2824288,520.0423029,473.4504799,364.0327604,505.8291587,413.6956102,11.41666667
